slug,marque,modele,année,prix_min,prix_max,prix_moy,confidence
bmw-serie-3,BMW,SÃ©rie 3,2004,6630,8970,7800,100
bmw-serie-3,BMW,SÃ©rie 3,2003,5950,8050,7000,100
bmw-serie-3,BMW,SÃ©rie 3,2002,5440,7360,6400,100
bmw-serie-3,BMW,SÃ©rie 3,2001,5015,6785,5900,100
bmw-serie-3,BMW,SÃ©rie 3,2000,4675,6325,5500,100
bmw-serie-3,BMW,SÃ©rie 3,1999,4420,5980,5200,100
bmw-serie-3,BMW,SÃ©rie 3,1998,6375,8625,7500,100
bmw-serie-3,BMW,SÃ©rie 3,1997,7480,10120,8800,100
bmw-serie-3,BMW,SÃ©rie 3,1996,6970,9430,8200,100
bmw-serie-3,BMW,SÃ©rie 3,1995,6630,8970,7800,100
bmw-serie-3,BMW,SÃ©rie 3,1994,6120,8280,7200,100
bmw-serie-3,BMW,SÃ©rie 3,1993,5780,7820,6800,100
bmw-serie-3,BMW,SÃ©rie 3,1992,5525,7475,6500,100
bmw-serie-3,BMW,SÃ©rie 3,1991,8925,12075,10500,100
bmw-serie-3,BMW,SÃ©rie 3,1990,13430,18170,15800,100
bmw-serie-3,BMW,SÃ©rie 3,1989,12750,17250,15000,100
bmw-serie-3,BMW,SÃ©rie 3,1988,12070,16330,14200,100
bmw-serie-3,BMW,SÃ©rie 3,1987,11475,15525,13500,100
bmw-serie-3,BMW,SÃ©rie 3,1986,11050,14950,13000,100
bmw-serie-3,BMW,SÃ©rie 3,1985,10625,14375,12500,100
bmw-serie-3,BMW,SÃ©rie 3,1984,10370,14030,12200,100
bmw-serie-3,BMW,SÃ©rie 3,1983,10030,13570,11800,100
bmw-serie-3,BMW,SÃ©rie 3,1982,9775,13225,11500,100
bmw-serie-4,BMW,SÃ©rie 4,2026,67150,90850,79000,100
bmw-serie-4,BMW,SÃ©rie 4,2025,60350,81650,71000,100
bmw-serie-4,BMW,SÃ©rie 4,2024,52700,71300,62000,100
bmw-serie-4,BMW,SÃ©rie 4,2023,46325,62675,54500,100
bmw-serie-4,BMW,SÃ©rie 4,2022,40800,55200,48000,100
bmw-serie-4,BMW,SÃ©rie 4,2021,36125,48875,42500,100
bmw-serie-4,BMW,SÃ©rie 4,2020,30600,41400,36000,100
bmw-serie-4,BMW,SÃ©rie 4,2019,26775,36225,31500,100
bmw-serie-4,BMW,SÃ©rie 4,2018,23630,31970,27800,100
bmw-serie-4,BMW,SÃ©rie 4,2017,20825,28175,24500,100
bmw-serie-4,BMW,SÃ©rie 4,2016,17850,24150,21000,100
bmw-serie-4,BMW,SÃ©rie 4,2015,15725,21275,18500,100
bmw-serie-4,BMW,SÃ©rie 4,2014,13770,18630,16200,100
bmw-serie-4,BMW,SÃ©rie 4,2013,12325,16675,14500,100
bmw-serie-5,BMW,SÃ©rie 5,2026,81600,110400,96000,100
bmw-serie-5,BMW,SÃ©rie 5,2025,71400,96600,84000,100
bmw-serie-5,BMW,SÃ©rie 5,2024,61200,82800,72000,100
bmw-serie-5,BMW,SÃ©rie 5,2023,50150,67850,59000,100
bmw-serie-5,BMW,SÃ©rie 5,2022,43350,58650,51000,100
bmw-serie-5,BMW,SÃ©rie 5,2021,37400,50600,44000,100
bmw-serie-5,BMW,SÃ©rie 5,2020,32300,43700,38000,100
bmw-serie-5,BMW,SÃ©rie 5,2019,28475,38525,33500,100
bmw-serie-5,BMW,SÃ©rie 5,2018,24650,33350,29000,100
bmw-serie-5,BMW,SÃ©rie 5,2017,21675,29325,25500,100
bmw-serie-5,BMW,SÃ©rie 5,2016,18700,25300,22000,100
bmw-serie-5,BMW,SÃ©rie 5,2015,16575,22425,19500,100
bmw-serie-5,BMW,SÃ©rie 5,2014,14620,19780,17200,100
bmw-serie-5,BMW,SÃ©rie 5,2013,13175,17825,15500,100
bmw-serie-5,BMW,SÃ©rie 5,2012,11730,15870,13800,100
bmw-serie-5,BMW,SÃ©rie 5,2011,10370,14030,12200,100
bmw-serie-5,BMW,SÃ©rie 5,2010,8925,12075,10500,100
bmw-serie-5,BMW,SÃ©rie 5,2009,7820,10580,9200,100
bmw-serie-5,BMW,SÃ©rie 5,2008,7140,9660,8400,100
bmw-serie-5,BMW,SÃ©rie 5,2007,6460,8740,7600,100
bmw-serie-5,BMW,SÃ©rie 5,2006,5865,7935,6900,100
bmw-serie-5,BMW,SÃ©rie 5,2005,5270,7130,6200,100
bmw-serie-5,BMW,SÃ©rie 5,2004,4675,6325,5500,100
bmw-serie-5,BMW,SÃ©rie 5,2003,6630,8970,7800,100
bmw-serie-5,BMW,SÃ©rie 5,2002,6035,8165,7100,100
bmw-serie-5,BMW,SÃ©rie 5,2001,5440,7360,6400,100
bmw-serie-5,BMW,SÃ©rie 5,2000,4930,6670,5800,100
bmw-serie-5,BMW,SÃ©rie 5,1999,4505,6095,5300,100
bmw-serie-5,BMW,SÃ©rie 5,1998,4165,5635,4900,100
bmw-serie-5,BMW,SÃ©rie 5,1997,3825,5175,4500,100
bmw-serie-5,BMW,SÃ©rie 5,1996,3570,4830,4200,100
bmw-serie-5,BMW,SÃ©rie 5,1995,4930,6670,5800,100
bmw-serie-5,BMW,SÃ©rie 5,1994,4675,6325,5500,100
bmw-serie-5,BMW,SÃ©rie 5,1993,4420,5980,5200,100
bmw-serie-5,BMW,SÃ©rie 5,1992,4080,5520,4800,100
bmw-serie-5,BMW,SÃ©rie 5,1991,3825,5175,4500,100
bmw-serie-5,BMW,SÃ©rie 5,1990,3570,4830,4200,100
bmw-serie-5,BMW,SÃ©rie 5,1989,3230,4370,3800,100
bmw-serie-5,BMW,SÃ©rie 5,1988,2975,4025,3500,100
bmw-serie-6,BMW,SÃ©rie 6,2023,59670,80730,70200,100
bmw-serie-6,BMW,SÃ©rie 6,2022,54825,74175,64500,100
bmw-serie-6,BMW,SÃ©rie 6,2021,49300,66700,58000,100
bmw-serie-6,BMW,SÃ©rie 6,2020,44625,60375,52500,100
bmw-serie-6,BMW,SÃ©rie 6,2019,40970,55430,48200,100
bmw-serie-6,BMW,SÃ©rie 6,2018,37825,51175,44500,100
bmw-serie-6,BMW,SÃ©rie 6,2017,34850,47150,41000,100
bmw-serie-6,BMW,SÃ©rie 6,2016,31620,42780,37200,100
bmw-serie-6,BMW,SÃ©rie 6,2015,28730,38870,33800,100
bmw-serie-6,BMW,SÃ©rie 6,2014,25925,35075,30500,100
bmw-serie-6,BMW,SÃ©rie 6,2013,23120,31280,27200,100
bmw-serie-6,BMW,SÃ©rie 6,2012,20825,28175,24500,100
bmw-serie-6,BMW,SÃ©rie 6,2011,18700,25300,22000,100
bmw-serie-6,BMW,SÃ©rie 6,2010,16575,22425,19500,100
bmw-serie-6,BMW,SÃ©rie 6,2009,15130,20470,17800,100
bmw-serie-6,BMW,SÃ©rie 6,2008,14025,18975,16500,100
bmw-serie-6,BMW,SÃ©rie 6,2007,12920,17480,15200,100
bmw-serie-6,BMW,SÃ©rie 6,2006,11730,15870,13800,100
bmw-serie-6,BMW,SÃ©rie 6,2005,10625,14375,12500,100
bmw-serie-6,BMW,SÃ©rie 6,2004,9520,12880,11200,100
bmw-serie-6,BMW,SÃ©rie 6,2003,8925,12075,10500,100
bmw-serie-7,BMW,SÃ©rie 7,2026,151300,204700,178000,100
bmw-serie-7,BMW,SÃ©rie 7,2025,129200,174800,152000,100
bmw-serie-7,BMW,SÃ©rie 7,2024,108800,147200,128000,100
bmw-serie-7,BMW,SÃ©rie 7,2023,89250,120750,105000,100
bmw-serie-7,BMW,SÃ©rie 7,2022,69700,94300,82000,100
bmw-serie-7,BMW,SÃ©rie 7,2021,58650,79350,69000,100
bmw-serie-7,BMW,SÃ©rie 7,2020,49300,66700,58000,100
bmw-serie-7,BMW,SÃ©rie 7,2019,42075,56925,49500,100
bmw-serie-7,BMW,SÃ©rie 7,2018,35700,48300,42000,100
bmw-serie-7,BMW,SÃ©rie 7,2017,31025,41975,36500,100
bmw-serie-7,BMW,SÃ©rie 7,2016,26350,35650,31000,100
bmw-serie-7,BMW,SÃ©rie 7,2015,22100,29900,26000,100
bmw-serie-7,BMW,SÃ©rie 7,2014,19125,25875,22500,100
bmw-serie-7,BMW,SÃ©rie 7,2013,16830,22770,19800,100
bmw-serie-7,BMW,SÃ©rie 7,2012,14875,20125,17500,100
bmw-serie-7,BMW,SÃ©rie 7,2011,13430,18170,15800,100
bmw-serie-7,BMW,SÃ©rie 7,2010,11900,16100,14000,100
bmw-serie-7,BMW,SÃ©rie 7,2009,10625,14375,12500,100
bmw-serie-7,BMW,SÃ©rie 7,2008,9350,12650,11000,100
bmw-serie-7,BMW,SÃ©rie 7,2007,8075,10925,9500,100
bmw-serie-7,BMW,SÃ©rie 7,2006,7225,9775,8500,100
bmw-serie-7,BMW,SÃ©rie 7,2005,6630,8970,7800,100
bmw-serie-7,BMW,SÃ©rie 7,2004,5950,8050,7000,100
bmw-serie-7,BMW,SÃ©rie 7,2003,5270,7130,6200,100
bmw-serie-7,BMW,SÃ©rie 7,2002,4675,6325,5500,100
bmw-serie-7,BMW,SÃ©rie 7,2001,12325,16675,14500,100
bmw-serie-7,BMW,SÃ©rie 7,2000,14450,19550,17000,100
bmw-serie-7,BMW,SÃ©rie 7,1999,13175,17825,15500,100
bmw-serie-7,BMW,SÃ©rie 7,1998,11900,16100,14000,100
bmw-serie-7,BMW,SÃ©rie 7,1997,10625,14375,12500,100
bmw-serie-7,BMW,SÃ©rie 7,1996,9520,12880,11200,100
bmw-serie-7,BMW,SÃ©rie 7,1995,8925,12075,10500,100
bmw-serie-7,BMW,SÃ©rie 7,1994,8330,11270,9800,100
bmw-serie-7,BMW,SÃ©rie 7,1993,7650,10350,9000,100
bmw-serie-7,BMW,SÃ©rie 7,1992,6970,9430,8200,100
bmw-serie-7,BMW,SÃ©rie 7,1991,6375,8625,7500,100
bmw-serie-7,BMW,SÃ©rie 7,1990,5780,7820,6800,100
bmw-serie-7,BMW,SÃ©rie 7,1989,5270,7130,6200,100
bmw-serie-7,BMW,SÃ©rie 7,1988,4930,6670,5800,100
bmw-serie-7,BMW,SÃ©rie 7,1987,4675,6325,5500,100
bmw-serie-7,BMW,SÃ©rie 7,1986,4420,5980,5200,100
bmw-serie-8,BMW,SÃ©rie 8,2026,113900,154100,134000,100
bmw-serie-8,BMW,SÃ©rie 8,2025,103700,140300,122000,100
bmw-serie-8,BMW,SÃ©rie 8,2024,91800,124200,108000,100
bmw-serie-8,BMW,SÃ©rie 8,2023,80325,108675,94500,100
bmw-serie-8,BMW,SÃ©rie 8,2022,69785,94415,82100,100
bmw-serie-8,BMW,SÃ©rie 8,2021,57290,77510,67400,100
bmw-serie-8,BMW,SÃ©rie 8,2020,50065,67735,58900,100
bmw-serie-8,BMW,SÃ©rie 8,2019,43520,58880,51200,100
bmw-serie-8,BMW,SÃ©rie 8,2018,39525,53475,46500,100
bmw-x2,BMW,X2,2026,50830,68770,59800,100
bmw-x2,BMW,X2,2025,46070,62330,54200,100
bmw-x2,BMW,X2,2024,41225,55775,48500,100
bmw-x2,BMW,X2,2023,32130,43470,37800,100
bmw-x2,BMW,X2,2022,27625,37375,32500,100
bmw-x2,BMW,X2,2021,23970,32430,28200,100
bmw-x2,BMW,X2,2020,21080,28520,24800,100
bmw-x2,BMW,X2,2019,18275,24725,21500,100
bmw-x2,BMW,X2,2018,16065,21735,18900,100
bmw-x1,BMW,X1,2026,55930,75670,65800,100
bmw-x1,BMW,X1,2025,52020,70380,61200,100
bmw-x1,BMW,X1,2024,47175,63825,55500,100
bmw-x1,BMW,X1,2023,42330,57270,49800,100
bmw-x1,BMW,X1,2022,36125,48875,42500,100
bmw-x1,BMW,X1,2021,30430,41170,35800,100
bmw-x1,BMW,X1,2020,26775,36225,31500,100
bmw-x1,BMW,X1,2019,23120,31280,27200,100
bmw-x1,BMW,X1,2018,20825,28175,24500,100
bmw-x1,BMW,X1,2017,18530,25070,21800,100
bmw-x1,BMW,X1,2016,16320,22080,19200,100
bmw-x1,BMW,X1,2015,14280,19320,16800,100
bmw-x1,BMW,X1,2014,11985,16215,14100,100
bmw-x1,BMW,X1,2013,10540,14260,12400,100
bmw-x1,BMW,X1,2012,9265,12535,10900,100
bmw-x1,BMW,X1,2011,8075,10925,9500,100
bmw-x1,BMW,X1,2010,7310,9890,8600,100
bmw-x1,BMW,X1,2009,6630,8970,7800,100
bmw-x3,BMW,X3,2026,71400,96600,84000,100
bmw-x3,BMW,X3,2025,66725,90275,78500,100
bmw-x3,BMW,X3,2024,58650,79350,69000,100
bmw-x3,BMW,X3,2023,52275,70725,61500,100
bmw-x3,BMW,X3,2022,45900,62100,54000,100
bmw-x3,BMW,X3,2021,40375,54625,47500,100
bmw-x3,BMW,X3,2020,35020,47380,41200,100
bmw-x3,BMW,X3,2019,31280,42320,36800,100
bmw-x3,BMW,X3,2018,27625,37375,32500,100
bmw-x3,BMW,X3,2017,23970,32430,28200,100
bmw-x3,BMW,X3,2016,21080,28520,24800,100
bmw-x3,BMW,X3,2015,18275,24725,21500,100
bmw-x3,BMW,X3,2014,15640,21160,18400,100
bmw-x3,BMW,X3,2013,13770,18630,16200,100
bmw-x3,BMW,X3,2012,12325,16675,14500,100
bmw-x3,BMW,X3,2011,10880,14720,12800,100
bmw-x3,BMW,X3,2010,9520,12880,11200,100
bmw-x3,BMW,X3,2009,8160,11040,9600,100
bmw-x3,BMW,X3,2008,7140,9660,8400,100
bmw-x3,BMW,X3,2007,6120,8280,7200,100
bmw-x3,BMW,X3,2006,5185,7015,6100,100
bmw-x3,BMW,X3,2005,4590,6210,5400,100
bmw-x3,BMW,X3,2004,4080,5520,4800,100
bmw-x3,BMW,X3,2003,3570,4830,4200,100
bmw-x4,BMW,X4,2026,79900,108100,94000,100
bmw-x4,BMW,X4,2025,74375,100625,87500,100
bmw-x4,BMW,X4,2024,67150,90850,79000,100
bmw-x4,BMW,X4,2023,59925,81075,70500,100
bmw-x4,BMW,X4,2022,52275,70725,61500,100
bmw-x4,BMW,X4,2021,45050,60950,53000,100
bmw-x4,BMW,X4,2020,39525,53475,46500,100
bmw-x4,BMW,X4,2019,34850,47150,41000,100
bmw-x4,BMW,X4,2018,30175,40825,35500,100
bmw-x4,BMW,X4,2017,24820,33580,29200,100
bmw-x4,BMW,X4,2016,21930,29670,25800,100
bmw-x4,BMW,X4,2015,19125,25875,22500,100
bmw-x4,BMW,X4,2014,16830,22770,19800,100
bmw-x5,BMW,X5,2026,108800,147200,128000,100
bmw-x5,BMW,X5,2025,100300,135700,118000,100
bmw-x5,BMW,X5,2024,89250,120750,105000,100
bmw-x5,BMW,X5,2023,78200,105800,92000,100
bmw-x5,BMW,X5,2022,65450,88550,77000,100
bmw-x5,BMW,X5,2021,57800,78200,68000,100
bmw-x5,BMW,X5,2020,50575,68425,59500,100
bmw-x5,BMW,X5,2019,44200,59800,52000,100
bmw-x5,BMW,X5,2018,37400,50600,44000,100
bmw-x5,BMW,X5,2017,31450,42550,37000,100
bmw-x5,BMW,X5,2016,27625,37375,32500,100
bmw-x5,BMW,X5,2015,23800,32200,28000,100
bmw-x5,BMW,X5,2014,20825,28175,24500,100
bmw-x5,BMW,X5,2013,17850,24150,21000,100
bmw-x5,BMW,X5,2012,14875,20125,17500,100
bmw-x5,BMW,X5,2011,13175,17825,15500,100
bmw-x5,BMW,X5,2010,11730,15870,13800,100
bmw-x5,BMW,X5,2009,10370,14030,12200,100
bmw-x5,BMW,X5,2008,9180,12420,10800,100
bmw-x5,BMW,X5,2007,8075,10925,9500,100
bmw-x5,BMW,X5,2006,6970,9430,8200,100
bmw-x5,BMW,X5,2005,6290,8510,7400,100
bmw-x5,BMW,X5,2004,5610,7590,6600,100
bmw-x5,BMW,X5,2003,5015,6785,5900,100
bmw-x5,BMW,X5,2002,4505,6095,5300,100
bmw-x5,BMW,X5,2001,4080,5520,4800,100
bmw-x5,BMW,X5,2000,3570,4830,4200,100
bmw-x6,BMW,X6,2026,114750,155250,135000,100
bmw-x6,BMW,X6,2025,105400,142600,124000,100
bmw-x6,BMW,X6,2024,95200,128800,112000,100
bmw-x6,BMW,X6,2023,83300,112700,98000,100
bmw-x6,BMW,X6,2022,71825,97175,84500,100
bmw-x6,BMW,X6,2021,64600,87400,76000,100
bmw-x6,BMW,X6,2020,57375,77625,67500,100
bmw-x6,BMW,X6,2019,50150,67850,59000,100
bmw-x6,BMW,X6,2018,39525,53475,46500,100
bmw-x6,BMW,X6,2017,34850,47150,41000,100
bmw-x6,BMW,X6,2016,31025,41975,36500,100
bmw-x6,BMW,X6,2015,27200,36800,32000,100
bmw-x6,BMW,X6,2014,24225,32775,28500,100
bmw-x6,BMW,X6,2013,18700,25300,22000,100
bmw-x6,BMW,X6,2012,16575,22425,19500,100
bmw-x6,BMW,X6,2011,15130,20470,17800,100
bmw-x6,BMW,X6,2010,13515,18285,15900,100
bmw-x6,BMW,X6,2009,12070,16330,14200,100
bmw-x6,BMW,X6,2008,10880,14720,12800,100
bmw-x7,BMW,X7,2026,145350,196650,171000,100
bmw-x7,BMW,X7,2025,129200,174800,152000,100
bmw-x7,BMW,X7,2024,114325,154675,134500,100
bmw-x7,BMW,X7,2023,95200,128800,112000,100
bmw-x7,BMW,X7,2022,75735,102465,89100,100
bmw-x7,BMW,X7,2021,65790,89010,77400,100
bmw-x7,BMW,X7,2020,57970,78430,68200,100
bmw-x7,BMW,X7,2019,52275,70725,61500,100
bmw-z3,BMW,Z3,2002,20825,28175,24500,100
bmw-z3,BMW,Z3,2001,17850,24150,21000,100
bmw-z3,BMW,Z3,2000,15725,21275,18500,100
bmw-z3,BMW,Z3,1999,13770,18630,16200,100
bmw-z3,BMW,Z3,1998,11730,15870,13800,100
bmw-z3,BMW,Z3,1997,10625,14375,12500,100
bmw-z3,BMW,Z3,1996,9520,12880,11200,100
bmw-z4,BMW,Z4,2026,66300,89700,78000,100
bmw-z4,BMW,Z4,2025,63750,86250,75000,100
bmw-z4,BMW,Z4,2024,59500,80500,70000,100
bmw-z4,BMW,Z4,2023,54400,73600,64000,100
bmw-z4,BMW,Z4,2022,49300,66700,58000,100
bmw-z4,BMW,Z4,2021,44200,59800,52000,100
bmw-z4,BMW,Z4,2020,39950,54050,47000,100
bmw-z4,BMW,Z4,2019,36550,49450,43000,100
bmw-z4,BMW,Z4,2018,33575,45425,39500,100
bmw-z4,BMW,Z4,2016,28900,39100,34000,100
bmw-z4,BMW,Z4,2015,26350,35650,31000,100
bmw-z4,BMW,Z4,2014,24225,32775,28500,100
bmw-z4,BMW,Z4,2013,22525,30475,26500,100
bmw-z4,BMW,Z4,2012,20400,27600,24000,100
bmw-z4,BMW,Z4,2011,19125,25875,22500,100
bmw-z4,BMW,Z4,2010,17850,24150,21000,100
bmw-z4,BMW,Z4,2009,16575,22425,19500,100
bmw-z4,BMW,Z4,2008,13770,18630,16200,100
bmw-z4,BMW,Z4,2007,12580,17020,14800,100
bmw-z4,BMW,Z4,2006,11475,15525,13500,100
bmw-z4,BMW,Z4,2005,10030,13570,11800,100
bmw-z4,BMW,Z4,2004,9350,12650,11000,100
bmw-z4,BMW,Z4,2003,8670,11730,10200,100
bmw-z4,BMW,Z4,2002,8075,10925,9500,100
byd-han,BYD,Han,2026,54825,74175,64500,100
byd-han,BYD,Han,2025,47770,64630,56200,100
byd-han,BYD,Han,2024,40375,54625,47500,100
byd-han,BYD,Han,2023,33830,45770,39800,100
byd-seal,BYD,Seal,2026,38080,51520,44800,100
byd-seal,BYD,Seal,2025,33575,45425,39500,100
byd-seal,BYD,Seal,2024,29070,39330,34200,100
byd-seal,BYD,Seal,2023,25330,34270,29800,100
byd-sealion-7,BYD,Sealion 7,2026,43520,58880,51200,100
byd-sealion-7,BYD,Sealion 7,2025,38080,51520,44800,100
byd-sealion-7,BYD,Sealion 7,2024,32470,43930,38200,100
byd-tang,BYD,Tang,2026,56525,76475,66500,100
byd-tang,BYD,Tang,2025,50150,67850,59000,100
byd-tang,BYD,Tang,2024,42925,58075,50500,100
byd-tang,BYD,Tang,2023,35275,47725,41500,100
citroen-berlingo,Citroen,Berlingo,2026,32130,43470,37800,100
citroen-berlingo,Citroen,Berlingo,2025,29325,39675,34500,100
citroen-berlingo,Citroen,Berlingo,2024,26520,35880,31200,100
citroen-berlingo,Citroen,Berlingo,2023,24140,32660,28400,100
citroen-berlingo,Citroen,Berlingo,2022,21930,29670,25800,100
citroen-berlingo,Citroen,Berlingo,2021,19125,25875,22500,100
citroen-berlingo,Citroen,Berlingo,2020,16915,22885,19900,100
citroen-berlingo,Citroen,Berlingo,2019,15130,20470,17800,100
citroen-berlingo,Citroen,Berlingo,2018,12920,17480,15200,100
citroen-berlingo,Citroen,Berlingo,2017,10880,14720,12800,100
citroen-berlingo,Citroen,Berlingo,2016,9775,13225,11500,100
citroen-berlingo,Citroen,Berlingo,2015,8755,11845,10300,100
citroen-berlingo,Citroen,Berlingo,2014,7735,10465,9100,100
citroen-berlingo,Citroen,Berlingo,2013,6970,9430,8200,100
citroen-berlingo,Citroen,Berlingo,2012,6290,8510,7400,100
citroen-berlingo,Citroen,Berlingo,2011,5610,7590,6600,100
citroen-berlingo,Citroen,Berlingo,2010,5015,6785,5900,100
citroen-berlingo,Citroen,Berlingo,2009,4420,5980,5200,100
citroen-berlingo,Citroen,Berlingo,2008,3825,5175,4500,100
citroen-berlingo,Citroen,Berlingo,2007,3230,4370,3800,100
citroen-berlingo,Citroen,Berlingo,2006,2890,3910,3400,100
citroen-berlingo,Citroen,Berlingo,2005,2635,3565,3100,100
citroen-berlingo,Citroen,Berlingo,2004,2380,3220,2800,100
citroen-berlingo,Citroen,Berlingo,2003,2125,2875,2500,100
citroen-berlingo,Citroen,Berlingo,2002,1870,2530,2200,100
citroen-berlingo,Citroen,Berlingo,2001,1615,2185,1900,100
citroen-berlingo,Citroen,Berlingo,2000,1445,1955,1700,100
citroen-berlingo,Citroen,Berlingo,1999,1275,1725,1500,100
citroen-berlingo,Citroen,Berlingo,1998,1105,1495,1300,100
citroen-berlingo,Citroen,Berlingo,1997,935,1265,1100,100
citroen-berlingo,Citroen,Berlingo,1996,765,1035,900,100
citroen-c1,Citroen,C1,2022,10370,14030,12200,100
citroen-c1,Citroen,C1,2021,9690,13110,11400,100
citroen-c1,Citroen,C1,2020,8925,12075,10500,100
citroen-c1,Citroen,C1,2019,8160,11040,9600,100
citroen-c1,Citroen,C1,2018,7480,10120,8800,100
citroen-c1,Citroen,C1,2017,6715,9085,7900,100
citroen-c1,Citroen,C1,2016,6035,8165,7100,100
citroen-c1,Citroen,C1,2015,5355,7245,6300,100
citroen-c1,Citroen,C1,2014,4250,5750,5000,100
citroen-c1,Citroen,C1,2013,3570,4830,4200,100
citroen-c1,Citroen,C1,2012,3230,4370,3800,100
citroen-c1,Citroen,C1,2011,2890,3910,3400,100
citroen-c1,Citroen,C1,2010,2550,3450,3000,100
citroen-c1,Citroen,C1,2009,2295,3105,2700,100
citroen-c1,Citroen,C1,2008,2040,2760,2400,100
citroen-c1,Citroen,C1,2007,1785,2415,2100,100
citroen-c1,Citroen,C1,2006,1530,2070,1800,100
citroen-c1,Citroen,C1,2005,1275,1725,1500,100
citroen-c2,Citroen,C2,2010,3570,4830,4200,100
citroen-c2,Citroen,C2,2009,3230,4370,3800,100
citroen-c2,Citroen,C2,2008,2805,3795,3300,100
citroen-c2,Citroen,C2,2007,2465,3335,2900,100
citroen-c2,Citroen,C2,2006,2210,2990,2600,100
citroen-c2,Citroen,C2,2005,1955,2645,2300,100
citroen-c2,Citroen,C2,2004,1700,2300,2000,100
citroen-c2,Citroen,C2,2003,1530,2070,1800,100
citroen-c3-picasso,Citroen,C3 Picasso,2017,8670,11730,10200,100
citroen-c3-picasso,Citroen,C3 Picasso,2016,7565,10235,8900,100
citroen-c3-picasso,Citroen,C3 Picasso,2015,6630,8970,7800,100
citroen-c3-picasso,Citroen,C3 Picasso,2014,5695,7705,6700,100
citroen-c3-picasso,Citroen,C3 Picasso,2013,4930,6670,5800,100
citroen-c3-picasso,Citroen,C3 Picasso,2012,4165,5635,4900,100
citroen-c3-picasso,Citroen,C3 Picasso,2011,3570,4830,4200,100
citroen-c3-picasso,Citroen,C3 Picasso,2010,3060,4140,3600,100
citroen-c3-picasso,Citroen,C3 Picasso,2009,2635,3565,3100,100
citroen-c4,Citroen,C4,2026,26775,36225,31500,100
citroen-c4,Citroen,C4,2025,24395,33005,28700,100
citroen-c4,Citroen,C4,2024,22015,29785,25900,100
citroen-c4,Citroen,C4,2023,19210,25990,22600,100
citroen-c4,Citroen,C4,2022,16490,22310,19400,100
citroen-c4,Citroen,C4,2021,14365,19435,16900,100
citroen-c4,Citroen,C4,2020,12580,17020,14800,100
citroen-c4,Citroen,C4,2019,11220,15180,13200,100
citroen-c4,Citroen,C4,2018,10455,14145,12300,100
citroen-c4,Citroen,C4,2017,9265,12535,10900,100
citroen-c4,Citroen,C4,2016,8160,11040,9600,100
citroen-c4,Citroen,C4,2015,7140,9660,8400,100
citroen-c4,Citroen,C4,2014,6120,8280,7200,100
citroen-c4,Citroen,C4,2013,5355,7245,6300,100
citroen-c4,Citroen,C4,2012,4590,6210,5400,100
citroen-c4,Citroen,C4,2011,3910,5290,4600,100
citroen-c4,Citroen,C4,2010,3315,4485,3900,100
citroen-c4,Citroen,C4,2009,2635,3565,3100,100
citroen-c4,Citroen,C4,2008,2210,2990,2600,100
citroen-c4,Citroen,C4,2007,1870,2530,2200,100
citroen-c4,Citroen,C4,2006,1530,2070,1800,100
citroen-c4,Citroen,C4,2005,1275,1725,1500,100
citroen-c4,Citroen,C4,2004,1020,1380,1200,100
citroen-c4-aircross,Citroen,C4 Aircross,2017,11220,15180,13200,100
citroen-c4-aircross,Citroen,C4 Aircross,2016,9690,13110,11400,100
citroen-c4-aircross,Citroen,C4 Aircross,2015,8415,11385,9900,100
citroen-c4-aircross,Citroen,C4 Aircross,2014,7225,9775,8500,100
citroen-c4-aircross,Citroen,C4 Aircross,2013,6120,8280,7200,100
citroen-c4-aircross,Citroen,C4 Aircross,2012,5185,7015,6100,100
citroen-c4-cactus,Citroen,C4 Cactus,2020,12070,16330,14200,100
citroen-c4-cactus,Citroen,C4 Cactus,2019,10540,14260,12400,100
citroen-c4-cactus,Citroen,C4 Cactus,2018,9180,12420,10800,100
citroen-c4-cactus,Citroen,C4 Cactus,2017,7225,9775,8500,100
citroen-c4-cactus,Citroen,C4 Cactus,2016,6205,8395,7300,100
citroen-c4-cactus,Citroen,C4 Cactus,2015,5185,7015,6100,100
citroen-c4-cactus,Citroen,C4 Cactus,2014,4420,5980,5200,100
citroen-c5,Citroen,C5,2026,36975,50025,43500,100
citroen-c5,Citroen,C5,2025,33830,45770,39800,100
citroen-c5,Citroen,C5,2024,29920,40480,35200,100
citroen-c5,Citroen,C5,2023,26775,36225,31500,100
citroen-c5,Citroen,C5,2022,23630,31970,27800,100
citroen-c5,Citroen,C5,2021,19975,27025,23500,100
citroen-c5,Citroen,C5,2017,11900,16100,14000,100
citroen-c5,Citroen,C5,2016,10625,14375,12500,100
citroen-c5,Citroen,C5,2015,9350,12650,11000,100
citroen-c5,Citroen,C5,2014,8075,10925,9500,100
citroen-c5,Citroen,C5,2013,6970,9430,8200,100
citroen-c5,Citroen,C5,2012,5950,8050,7000,100
citroen-c5,Citroen,C5,2011,5185,7015,6100,100
citroen-c5,Citroen,C5,2010,4420,5980,5200,100
citroen-c5,Citroen,C5,2009,3825,5175,4500,100
citroen-c5,Citroen,C5,2008,3230,4370,3800,100
citroen-c5,Citroen,C5,2007,2550,3450,3000,100
citroen-c5,Citroen,C5,2006,2210,2990,2600,100
citroen-c5,Citroen,C5,2005,1870,2530,2200,100
citroen-c5,Citroen,C5,2004,1530,2070,1800,100
